bolo: .word 16, 16
.byte 199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,0,0,0,0,0,199,199,199,199,
199,199,199,199,199,199,0,247,239,247,7,34,0,199,199,199,
199,199,199,199,199,0,7,239,247,247,7,7,0,0,199,199,
199,199,199,199,0,239,247,239,7,239,247,239,239,0,199,199,
199,199,199,0,247,247,7,247,239,239,239,239,7,0,199,199,
199,199,0,7,239,239,247,239,0,0,0,0,0,0,199,199,
199,0,0,0,0,0,0,0,183,183,183,183,183,0,199,199,
199,0,111,183,183,183,183,183,183,159,159,159,231,0,199,199,
199,0,159,231,159,159,159,159,231,159,159,231,159,0,199,199,
199,0,159,159,159,231,159,159,159,159,111,183,183,0,199,199,
199,0,0,183,111,183,183,111,183,183,183,111,0,199,199,199,
199,199,0,0,0,0,0,0,0,0,0,0,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,


