cupcake: .word 16, 16
.byte 199,199,199,199,199,199,199,199,199,199,199,199,24,199,199,199,
199,199,199,199,199,199,199,0,0,199,199,24,199,199,199,199,
199,199,199,199,199,0,0,253,253,7,7,199,199,199,199,199,
199,199,199,199,0,253,242,253,253,7,7,0,199,199,199,199,
199,199,199,0,253,253,253,253,242,253,253,253,0,199,199,199,
199,199,0,253,242,253,253,253,253,253,242,253,253,0,199,199,
199,0,242,253,253,253,253,253,242,253,253,253,242,253,0,199,
199,0,253,242,251,242,253,251,253,253,251,251,242,253,0,199,
199,0,251,0,0,251,251,0,251,251,0,0,0,251,0,199,
199,199,0,0,11,0,0,21,0,0,21,11,0,0,199,199,
199,199,199,0,21,0,21,21,21,21,0,21,0,199,199,199,
199,199,199,0,11,21,0,21,21,0,21,11,0,199,199,199,
199,199,199,199,0,11,0,11,11,0,11,0,199,199,199,199,
199,199,199,199,199,0,0,0,0,0,0,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,


