donut: .word 16, 16
.byte 199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,0,0,0,0,0,0,199,199,199,199,199,
199,199,199,199,0,134,134,250,134,151,134,0,199,199,199,199,
199,199,199,0,7,151,63,151,134,151,124,151,0,199,199,199,
199,199,0,63,151,124,151,134,134,151,159,159,250,0,199,199,
199,199,0,134,151,151,159,0,0,7,63,151,111,0,199,199,
199,199,0,250,63,134,0,199,199,0,151,134,111,0,199,199,
199,199,0,134,151,134,0,199,199,0,151,250,111,0,199,199,
199,199,0,134,124,134,0,199,199,0,63,7,111,0,199,199,
199,199,0,159,134,7,134,0,0,134,159,151,111,0,199,199,
199,199,199,0,151,151,151,250,134,151,124,111,0,199,199,199,
199,199,199,199,0,7,111,111,111,111,111,0,199,199,199,199,
199,199,199,199,199,0,0,0,0,0,0,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,


